age,sex,marker,mean,median,std,hdi_lower,hdi_upper
30.6,M,alp,1.0168070273876828,1.0164729675945239,0.004406250613335497,1.0073879673531045,1.0242547966995543
31.1,M,alp,1.0143216533343424,1.014016173590067,0.003930051035364021,1.0058142065499236,1.0208508100720175
31.6,M,alp,1.0121880364740903,1.0119059999104585,0.0034979489575811045,1.0046945353699535,1.01799647240058
32.1,M,alp,1.0103590861759775,1.0101191328487436,0.003106948028080495,1.003816661153998,1.0155147966503502
32.6,M,alp,1.0087935653005722,1.0085761979594254,0.002754096603562288,1.0030956840383995,1.0133789826351254
33.1,M,alp,1.0074554365811113,1.00726519642657,0.0024365129394948444,1.0025475501925551,1.0115342266910585
33.6,M,alp,1.006313269984436,1.006136918454358,0.0021514067069268233,1.0020609083618772,1.009933106328038
34.1,M,alp,1.0053397073269958,1.0051687543282357,0.001896096708714886,1.0016482243735894,1.0085450879444064
34.6,M,alp,1.0045109803052925,1.0043504380544217,0.0016680248478410614,1.0011855498019495,1.007209138768253
35.1,M,alp,1.0038064780617282,1.0036552966237515,0.0014647665311954031,1.0009862221948553,1.0062186151246764
35.6,M,alp,1.0032083604360043,1.003069697909889,0.0012840377817117951,1.000783833487961,1.0053188580900834
36.1,M,alp,1.0027012131367703,1.0025783020163956,0.0011236993878453593,1.000603431049357,1.0045442974961287
36.6,M,alp,1.0022717411959037,1.0021608416941592,0.0009817584490336064,1.0004795866524874,1.0038882299685523
37.1,M,alp,1.0019084972282528,1.0018031248994985,0.0008563676850257738,1.000380289736477,1.0033236951842548
37.6,M,alp,1.0016016412033921,1.00150489829138,0.000745822870908087,1.0003008665517656,1.0028382956019504
38.1,M,alp,1.0013427286352552,1.0012539071250193,0.000648558742557045,1.0002374918123356,1.0024213875964507
38.6,M,alp,1.0011245243038183,1.0010443802369036,0.0005631436926112907,1.000187043398255,1.002050241010676
39.1,M,alp,1.000940838834864,1.0008678882864237,0.0004882735476767613,1.000146443028327,1.0017442093240723
39.6,M,alp,1.0007863856749752,1.0007186737201357,0.00042276468559314135,1.0001134675612986,1.0014846017146724
40.1,M,alp,1.000656656205733,1.0005953265438174,0.0003655467189077923,1.0000875436020928,1.0012649264170688
40.6,M,alp,1.0005478109410773,1.0004916379003645,0.00031565493851642236,1.0000673632007893,1.0010767896692614
41.1,M,alp,1.0004565849427334,1.0004074733971613,0.0002722226806696919,1.000053190062451,1.000915818614998
41.6,M,alp,1.0003802057694398,1.000337179288617,0.00023447375185471893,1.00003957004424,1.0007750377818256
42.1,M,alp,1.0003163224451075,1.0002786658509695,0.00020171501984360228,1.0000302076647647,1.0006561373833605
42.6,M,alp,1.0002629440887987,1.000229898069993,0.00017332925567979524,1.0000229997746037,1.0005549603328292
43.1,M,alp,1.000218386995185,1.0001897214316138,0.00014876829061977417,1.0000174657917325,1.0004689503653248
43.6,M,alp,1.0001812290879848,1.0001558435879012,0.0001275465340310289,1.0000132285934933,1.0003959059900145
44.1,M,alp,1.0001502707911607,1.000127977156552,0.00010923488285384585,1.0000099931442161,1.0003330102315515
44.6,M,alp,1.000124501473709,1.000104902902991,9.345504029721098e-05,1.0000075293258053,1.000278963584018
45.1,M,alp,1.0001030707242098,1.0000856957171682,7.987425075708566e-05,1.0000056581936398,1.0002341215987511
45.6,M,alp,1.0000852638017266,1.0000699243866387,6.820044929616014e-05,1.0000047294848575,1.000197120391059
46.1,M,alp,1.0000704806905036,1.0000571503381526,5.817781718037029e-05,1.0000031705437287,1.0001651434499825
46.6,M,alp,1.0000582182582325,1.000046705038978,4.958272970259832e-05,1.0000023641361375,1.0001386059907262
47.1,M,alp,1.000048055081887,1.0000379955301502,4.2220078619851934e-05,1.0000017582799183,1.000116230753539
47.6,M,alp,1.0000396385619985,1.0000309253717445,3.5919948782497655e-05,1.000001304315136,1.0000973824454895
48.1,M,alp,1.0000326739966356,1.0000250936588415,3.0534626755450907e-05,1.0000009650686148,1.0000815197807613
48.6,M,alp,1.0000269153304675,1.0000203294354748,2.5935918248612375e-05,1.0000007122248455,1.0000681820620283
49.1,M,alp,1.0000221573332557,1.000016442122181,2.2012750839130178e-05,1.0000005242777423,1.000056977596707
49.6,M,alp,1.0000182289960216,1.0000132745001555,1.8669038643763655e-05,1.0000003849401158,1.0000475737101506
50.1,M,alp,1.000014987962854,1.0000107187186074,1.5821786173397853e-05,1.0000002819125626,1.0000396881466482
50.6,M,alp,1.0000123158421037,1.0000086474095866,1.3399409472278174e-05,1.0000002059336037,1.0000330816747194
51.1,M,alp,1.0000101142631663,1.0000069617201812,1.134025372965961e-05,1.000000150049153,1.0000275517359658
51.6,M,alp,1.0000083015644154,1.0000056003254474,9.591287781076665e-06,1.0000001090524426,1.0000229269969196
52.1,M,alp,1.0000068100146733,1.000004505213367,8.106957233497162e-06,1.00000007905598,1.0000190626811776
52.6,M,alp,1.0000055834850472,1.0000036168012958,6.8481793073180375e-06,1.0000000571654297,1.0000158365748713
53.1,M,alp,1.0000045755003664,1.0000028992833438,5.781463851891037e-06,1.0000000412319192,1.0000131456123933
53.6,M,alp,1.000003747610208,1.0000023271457998,4.878146331780051e-06,1.0000000296644875,1.000010902961513
54.1,M,alp,1.0000030680285485,1.00000186445192,4.113719877632349e-06,1.0000000212885092,1.0000090355377198
54.6,M,alp,1.0000025104990178,1.0000014880653352,3.4672547320418455e-06,1.0000000152391448,1.000007481887021
55.1,M,alp,1.0000020533492702,1.000001188794251,2.9208945871779762e-06,1.0000000108813987,1.000006190384615
55.6,M,alp,1.0000016787038104,1.0000009489164214,2.459420401239708e-06,1.0000000077503166,1.0000051177040363
56.1,M,alp,1.0000013718293295,1.000000756686599,2.06987328963072e-06,1.000000005506385,1.0000042275176022
56.6,M,alp,1.0000011205908117,1.0000006020771344,1.7412290158471408e-06,1.0000000039023644,1.000003489394424
57.1,M,alp,1.0000009150000588,1.000000478470807,1.4641174546230557e-06,1.0000000027587035,1.0000028778669645
57.6,M,alp,1.0000007468412908,1.0000003808838,1.2305811709429459e-06,1.0000000019453594,1.0000023716412147
58.1,M,alp,1.0000006093609421,1.0000003025351245,1.0338679540511544e-06,1.0000000013684032,1.0000019529291027
58.6,M,alp,1.0000004970108562,1.0000002397703889,8.682527720242333e-07,1.0000000009601726,1.0000016068848179
59.1,M,alp,1.0000004052358775,1.000000189999848,7.288851724048523e-07,1.0000000006720589,1.0000013211293692
59.6,M,alp,1.000000330298309,1.0000001501038525,6.116586544658656e-07,1.0000000004692344,1.000001085349984
60.1,M,alp,1.0000002691329475,1.0000001183493912,5.130989821825075e-07,1.0000000003268121,1.0000008909629132
60.6,M,alp,1.000000219227458,1.0000000932056365,4.3026880023863066e-07,1.0000000002270568,1.0000007308298935
61.1,M,alp,1.0000001785237558,1.0000000735034844,3.606862620007177e-07,1.0000000001573621,1.0000005990199736
61.6,M,alp,1.0000001453367287,1.0000000578709043,3.0225568338169366e-07,1.0000000001087919,1.0000004906096422
62.1,M,alp,1.000000118287339,1.0000000454050053,2.5320850451084356e-07,1.0000000000750284,1.0000004015152675
62.6,M,alp,1.0000000962475732,1.000000035515803,2.1205307493011746e-07,1.0000000000516165,1.0000003283527612
63.1,M,alp,1.0000000782951708,1.000000027747967,1.7753198285278196e-07,1.0000000000354232,1.0000002683201596
63.6,M,alp,1.000000063676432,1.0000000216537956,1.4858582679093158e-07,1.0000000000242508,1.0000002190994757
64.1,M,alp,1.000000051775685,1.0000000168784249,1.243224827341269e-07,1.0000000000165614,1.0000001787747341
64.6,M,alp,1.0000000420902069,1.0000000131594784,1.039910542370312e-07,1.0000000000112828,1.0000001457635912
65.1,M,alp,1.0000000342096733,1.0000000102759827,8.695980876617519e-08,1.0000000000076679,1.0000001187603382
65.6,M,alp,1.000000027799305,1.0000000080156721,7.269750408333366e-08,1.0000000000051985,1.000000096688441
66.1,M,alp,1.0000000225860584,1.0000000062458292,6.075759489099797e-08,1.0000000000035156,1.0000000786611893
66.6,M,alp,1.0000000183473239,1.0000000048615583,5.0764884527011434e-08,1.000000000002372,1.0000000639524733
67.1,M,alp,1.0000000149016695,1.000000003780052,4.240425035817275e-08,1.0000000000015965,1.0000000519559378
67.6,M,alp,1.0000000121012713,1.0000000029365734,3.541112667433007e-08,1.0000000000010718,1.0000000421789044
68.1,M,alp,1.0000000098257307,1.000000002277766,2.956347572902559e-08,1.0000000000007179,1.0000000342167619
68.6,M,alp,1.000000007977014,1.0000000017648998,2.4675018165069275e-08,1.0000000000004796,1.0000000277374963
69.1,M,alp,1.000000006475318,1.000000001366077,2.058952830130403e-08,1.0000000000003197,1.000000022468887
69.6,M,alp,1.0000000052557005,1.000000001056273,1.7176029219598993e-08,1.0000000000002127,1.0000000181879192
70.1,M,alp,1.0000000042653259,1.000000000815877,1.432474784051742e-08,1.000000000000141,1.0000000147120374
70.6,M,alp,1.000000003461223,1.000000000630159,1.1943711208854662e-08,1.0000000000000933,1.0000000118919246
71.1,M,alp,1.0000000028084426,1.0000000004864376,9.955883803676126e-09,1.0000000000000617,1.0000000096055481
71.6,M,alp,1.0000000022785738,1.0000000003751128,8.296760839254028e-09,1.0000000000000406,1.0000000077532536
72.1,M,alp,1.000000001848523,1.0000000002889717,6.91234574199204e-09,1.0000000000000266,1.0000000062537253
72.6,M,alp,1.0000000014995285,1.000000000222387,5.757451266713218e-09,1.0000000000000175,1.0000000050406637
73.1,M,alp,1.0000000012163388,1.0000000001711142,4.7942727957311275e-09,1.0000000000000115,1.0000000040600545
73.6,M,alp,1.0000000009865666,1.0000000001317055,3.991190966964827e-09,1.0000000000000073,1.0000000032679266
74.1,M,alp,1.0000000008001544,1.0000000001010616,3.321766758987603e-09,1.0000000000000049,1.0000000026285132
74.6,M,alp,1.0000000006489318,1.0000000000774567,2.763898752532325e-09,1.000000000000003,1.0000000021127868
75.1,M,alp,1.0000000005262641,1.0000000000593081,2.2991163117022733e-09,1.000000000000002,1.000000001697167
75.6,M,alp,1.0000000004267657,1.000000000045306,1.911987191704782e-09,1.0000000000000013,1.000000001362131
76.1,M,alp,1.0000000003460647,1.0000000000346352,1.5896210263247834e-09,1.0000000000000009,1.0000000010925898
76.6,M,alp,1.000000000280616,1.0000000000264517,1.3212534410289144e-09,1.0000000000000004,1.0000000008757859
77.1,M,alp,1.0000000002275384,1.000000000020182,1.0978977064991988e-09,1.0000000000000004,1.0000000007016288
77.6,M,alp,1.000000000184495,1.0000000000153357,9.120530933024745e-10,1.0000000000000002,1.0000000005618919
78.1,M,alp,1.0000000001495906,1.0000000000116347,7.574607255316172e-10,1.0000000000000002,1.000000000449534
78.6,M,alp,1.0000000001212865,1.0000000000088107,6.288993248113976e-10,1.0000000000000002,1.0000000003594034
79.1,M,alp,1.0000000000983376,1.0000000000066656,5.220142868417065e-10,1.0,1.0000000002871532
79.6,M,alp,1.0000000000797276,1.0000000000050373,4.331747610821517e-10,1.0,1.0000000002292753
80.1,M,alp,1.0000000000646396,1.0000000000038116,3.5935411951211487e-10,1.0,1.0000000001829423
80.6,M,alp,1.0000000000524072,1.000000000002883,2.980300898562462e-10,1.0,1.0000000001458762
81.1,M,alp,1.000000000042488,1.000000000002174,2.4710118437006015e-10,1.0,1.0000000001162441
81.6,M,alp,1.0000000000344456,1.0000000000016378,2.048170314093435e-10,1.0,1.0000000000925706
82.1,M,alp,1.000000000027927,1.0000000000012323,1.6972002373432944e-10,1.0,1.0000000000736702
82.6,M,alp,1.00000000002264,1.0000000000009266,1.4059672091329296e-10,1.0,1.000000000058591
83.1,M,alp,1.0000000000183542,1.000000000000696,1.1643718718570561e-10,1.0,1.000000000046559
83.6,M,alp,1.0000000000148808,1.0000000000005222,9.640109460700288e-11,1.0,1.0000000000368903
84.1,M,alp,1.0000000000120637,1.0000000000003915,7.978942244049333e-11,1.0,1.000000000029276
84.6,M,alp,1.0000000000097804,1.000000000000293,6.602085392088802e-11,1.0,1.000000000023218
85.1,M,alp,1.000000000007929,1.0000000000002194,5.4612101272815356e-11,1.0,1.000000000018402
0.1,F,hp,10.07412586222325,10.082398659514825,0.3746319473640012,9.338989664235049,10.740512085189794
0.6,F,hp,9.960026659781139,9.968297312278935,0.35190441881409873,9.257979858192938,10.589444577561867
1.1,F,hp,9.772635495451839,9.782593343946665,0.32388473288485753,9.175170854831238,10.40677573791433
1.6,F,hp,9.535259886308653,9.536675675113148,0.29577019266743015,8.977862414558066,10.08831355347574
2.1,F,hp,9.260236235547087,9.258513379897103,0.2698196246961451,8.73571757481158,9.728080988427626
2.6,F,hp,8.95641379864451,8.947222312431215,0.24723373775854307,8.481918909683282,9.387205742103347
3.1,F,hp,8.630878317757507,8.619226490003857,0.22853658772845326,8.209717007786985,9.04025616953664
3.6,F,hp,8.289642540633116,8.275325607011817,0.21371193051398724,7.907722519217088,8.690696564536685
4.1,F,hp,7.93805823122242,7.924481479029776,0.20229230930653727,7.576327885970796,8.327815253703209
4.6,F,hp,7.581222828664556,7.567645840296425,0.19344840527303814,7.21969966074986,7.9459363079506495
5.1,F,hp,7.224569646408798,7.2163620864496565,0.18607125629826765,6.869167371382737,7.576723690163899
5.6,F,hp,6.874812454017829,6.869697495597027,0.1788497542289626,6.5146586030908535,7.195515669728532
6.1,F,hp,6.541334582727724,6.538673611891893,0.1704394543724856,6.201604111616522,6.849517891720976
6.6,F,hp,6.237850004035709,6.234545590209873,0.15996574236561864,5.93729993403435,6.5391459496343165
7.1,F,hp,5.983645296522299,5.97903100258487,0.14816983438265283,5.713881588619805,6.26593412387749
7.6,F,hp,5.803049965964695,5.801875714095032,0.13906937276071718,5.563223499691446,6.067141311990666
8.1,F,hp,5.721426595432502,5.719787381653324,0.14002844529299524,5.483351781595773,5.989528911769569
8.6,F,hp,5.756644330226695,5.756264835200359,0.1565049756698157,5.46566025115115,6.038605748922923
9.1,F,hp,5.907206494159162,5.911167971080805,0.1867587876766191,5.565444746762401,6.230765273021321
9.6,F,hp,6.141434941022465,6.144509417697938,0.2255922659598469,5.717137504903765,6.553460705477827
10.1,F,hp,6.394417310688698,6.410020195464541,0.26819509529153623,5.9161575773004795,6.911190510462409
10.6,F,hp,6.57824941076558,6.597268516597239,0.3079642363861672,6.009861239598911,7.1535822659004
11.1,F,hp,6.605443176689631,6.612422525601694,0.3347742702966557,6.003998633263037,7.2186386880743205
11.6,F,hp,6.417586203942109,6.410205051476571,0.33861446199269424,5.773931390282413,7.027920398037984
12.1,F,hp,6.006492471022008,5.989993874632381,0.315691769839092,5.4346542382437955,6.602303945549463
12.6,F,hp,5.417338721368793,5.396217801641707,0.27131014714848045,4.894636702619159,5.908892554649264
13.1,F,hp,4.732117836784552,4.717343418321613,0.21713082546397958,4.293896735987682,5.110720454318082
13.6,F,hp,4.041700376497095,4.032637713448082,0.16498268835213697,3.726069810792942,4.341051486371978
14.1,F,hp,3.4195159014916907,3.4110218982534315,0.12179144188846028,3.1865016199253438,3.643021752342116
14.6,F,hp,2.9069574718868556,2.899689730643072,0.08908369588364298,2.7307911831841025,3.0586566613524853
15.1,F,hp,2.513040450380974,2.5101660210070538,0.066145706508541,2.393708748772595,2.6299932933979724
15.6,F,hp,2.2239623119482936,2.222972891243049,0.052262460084389256,2.1227366203054894,2.308242676206478
16.1,F,hp,2.015572832759998,2.0127242411990984,0.04574786026551097,1.9414910284012379,2.107331313412989
16.6,F,hp,1.8633192695370833,1.862089017336226,0.04324247989335678,1.792751093225307,1.9475892644795771
17.1,F,hp,1.7475651313359906,1.7458159156221449,0.04179202057271173,1.6742583404290978,1.8244777707294861
17.6,F,hp,1.6548990968495134,1.6540932383170412,0.040123351522808215,1.5799632188268886,1.7258796162043044
18.1,F,hp,1.5771693251922358,1.5759670886724941,0.03806605525450465,1.5048888722869675,1.6474596747659604
18.6,F,hp,1.5098118378307641,1.5085350570243865,0.03580006673071558,1.4502144924258908,1.582523123555884
19.1,F,hp,1.4503664190574115,1.4487386457573652,0.03350703934877215,1.395036052357507,1.5203233666905411
19.6,F,hp,1.3974686870726403,1.3964396290586545,0.03128930398756552,1.3419758838831282,1.4601509359196636
20.1,F,hp,1.3502755190511138,1.3492200502374958,0.029185770245042014,1.2978335956423759,1.4094482743587764
20.6,F,hp,1.3081792342087661,1.3071256756866092,0.027202046682208665,1.2583335465043923,1.3623354055490546
21.1,F,hp,1.2706808335323858,1.2695716057773738,0.02533084476151889,1.225734981031705,1.3223505668039037
21.6,F,hp,1.2373390796615873,1.2360633324239059,0.02356198764451558,1.192449671201041,1.2813462897850123
22.1,F,hp,1.2077515889754031,1.206710064792613,0.02188627042755571,1.1651527029888684,1.2477293313071685
22.6,F,hp,1.1815480061726897,1.180670683192504,0.020296495384928313,1.1449750706234645,1.222231041717705
23.1,F,hp,1.1583872423240882,1.1577754878400317,0.018787426268420705,1.1244046065171232,1.195156883166645
23.6,F,hp,1.137955888493235,1.137600070100714,0.01735541037816396,1.1027590868032242,1.1686741018193159
24.1,F,hp,1.1199668771380302,1.119591380659717,0.015997948993292373,1.0879989927413953,1.1495890511988833
24.6,F,hp,1.1041581366260744,1.1037223650729764,0.014713309757311771,1.0744785912899377,1.1315122923375396
25.1,F,hp,1.0902911925844443,1.0897938180515039,0.01350020696551804,1.0654325491709793,1.1175355463632564
25.6,F,hp,1.0781497266367028,1.0776989944299746,0.01235755223796294,1.0543809029334603,1.1018692841411655
26.1,F,hp,1.0675381149296679,1.0672093227434556,0.011284269846635895,1.0462648636536298,1.0895482261414682
26.6,F,hp,1.0582799686027018,1.0579460114880908,0.01027916810394633,1.0387060580616316,1.0779610254318202
27.1,F,hp,1.0502166953023808,1.0498935174095503,0.009340857480356375,1.0328287623138268,1.0685822889180039
27.6,F,hp,1.043206097423043,1.0429472674145472,0.008467706371682539,1.026563516379318,1.0589242288836562
28.1,F,hp,1.037121019545078,1.036856329469623,0.007657826196704794,1.022169055668793,1.0514514128534336
28.6,F,hp,1.0318480546735551,1.0315269722075278,0.006909078514116322,1.0184588552500597,1.0448782663929155
29.1,F,hp,1.0272863163657744,1.0269486795086586,0.00621909794996161,1.014755913820046,1.0383681856221887
29.6,F,hp,1.023346281666391,1.022967500519723,0.005585325831870807,1.0122661692261086,1.0334169744040562
30.1,F,hp,1.019948707924602,1.0196075687586372,0.005005050489548786,1.009671106288257,1.0286333367209184
30.6,F,hp,1.0170236250270968,1.0167161460760892,0.004475451193688121,1.0079286276757975,1.0247112461654408
31.1,F,hp,1.0145094033205364,1.0142270059558345,0.003993643694019791,1.0065550447107021,1.0214174987778923
31.6,F,hp,1.012351896493981,1.0120708581150715,0.0035567263481909787,1.005425751642948,1.0186431179845417
32.1,F,hp,1.0105036579216056,1.0102515761344475,0.0031618270283419966,1.0044754095190487,1.0161858651296176
32.6,F,hp,1.008923228406118,1.0086869681659998,0.0028061525544299717,1.0036844556767177,1.0140518363543922
33.1,F,hp,1.0075744928911394,1.0073579427898722,0.002487044651746337,1.002933689243379,1.0120702547168747
33.6,F,hp,1.0064261035049396,1.006231944652355,0.0022020498296469546,1.002386706780961,1.0104203944643326
34.1,F,hp,1.0054509662374949,1.005259364977884,0.0019490156976914252,1.0019703582487502,1.0090134449611514
34.6,F,hp,1.0046257886169059,1.0044410225023803,0.0017262334151071212,1.0015700279107915,1.007752912289193
35.1,F,hp,1.0039306859186696,1.0037509556209208,0.0015326540711440278,1.0012698273229226,1.006771213217236
35.6,F,hp,1.0033488436890587,1.0031685176593101,0.0013682094754150051,1.0010255340912748,1.0059771701310523
36.1,F,hp,1.0028662346663029,1.0026745000059276,0.0012342448764243888,1.0008276310590636,1.0052920303957054
36.6,F,hp,1.0024713885100351,1.0022694879497807,0.0011339772080375028,1.0006629575885821,1.0047582740245835
37.1,F,hp,1.0021552130641276,1.0019255366448692,0.0010726789133528886,1.0004331206605233,1.004246501129529
37.6,F,hp,1.0019108661354728,1.0016675588289203,0.0010570622257803292,1.0003032317217022,1.0037752771361743
38.1,F,hp,1.0017336769161802,1.0014459934598965,0.0010936152289636849,1.0003400413688797,1.0036819014556506
38.6,F,hp,1.0016211161407549,1.0012679259075885,0.0011867913674506187,1.0002781625882533,1.0036511651971567
39.1,F,hp,1.0015728137714075,1.0011214966888486,0.0013386480691143848,1.000233377716537,1.0039746697165046
39.6,F,hp,1.0015906223462696,1.001055632305205,0.0015501699692796551,1.0001562223029725,1.0043163142237226
40.1,F,hp,1.0016787229967865,1.0010218391101597,0.0018229105616805804,1.00015549429523,1.0050772648772306
40.6,F,hp,1.001843769419317,1.001019097706694,0.0021598874510733996,1.000132434893709,1.0060326445081555
41.1,F,hp,1.0020950626456848,1.0011131419216839,0.0025657041138266046,1.000105468784301,1.0072891826151824
41.6,F,hp,1.002444746176182,1.0012380641942187,0.0030462668981130468,1.000083914421572,1.0087959521196237
